STUDENT ID,SCHOOL NAME,Biology,Chemistry,Civic Education,Commerce,Economics,English,Further Mathematics,Government,Geography,Literature in English,Mathematics,Physics,Department
,"Ahmadu Bello College, Zaria",F9,F9,ABS,ABS,ABS,F9,B2,ABS,F9,ABS,B3,B2,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,C6,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Ahmadu Bello College, Zaria",F9,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,B3,A1,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,C4,ABS,B2,F9,F9,F9,ABS,Arts
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,E8,ABS,C4,F9,F9,F9,ABS,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,C4,E8,F9,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,B3,ABS,B2,F9,D7,A1,ABS,Arts
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,F9,C5,A1,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Ahmadu Bello College, Zaria",B2,C6,ABS,ABS,ABS,C6,A1,ABS,C5,ABS,A1,F9,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,F9,B3,B3,ABS,F9,ABS,ABS,C4,ABS,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,F9,A1,B2,ABS,C6,ABS,ABS,B2,ABS,Arts
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,B3,C5,F9,ABS,A1,ABS,ABS,A1,ABS,Science
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,B3,A1,ABS,Commercial
,"Ahmadu Bello College, Zaria",F9,F9,ABS,ABS,ABS,C5,C6,ABS,A1,ABS,F9,C5,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,A1,A1,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,B3,ABS,F9,C6,E8,F9,ABS,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,B3,ABS,B3,F9,C4,A1,ABS,Commercial
,"Ahmadu Bello College, Zaria",F9,A1,ABS,ABS,ABS,D7,A1,ABS,A1,ABS,A1,F9,Arts
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,F9,B2,B3,ABS,Arts
,"Ahmadu Bello College, Zaria",C4,F9,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,A1,C6,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,F9,F9,F9,ABS,E8,ABS,ABS,A1,ABS,Arts
,"Ahmadu Bello College, Zaria",A1,B2,ABS,ABS,ABS,C4,F9,ABS,F9,ABS,F9,F9,Science
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,D7,F9,E8,ABS,Science
,"Ahmadu Bello College, Zaria",F9,A1,ABS,ABS,ABS,F9,C4,ABS,D7,ABS,C4,D7,Science
,"Ahmadu Bello College, Zaria",D7,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,A1,F9,Science
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,F9,C5,C4,ABS,F9,ABS,ABS,F9,ABS,Science
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,A1,C5,F9,ABS,C6,ABS,ABS,E8,ABS,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,F9,ABS,C5,E8,C4,C6,ABS,Science
,"Ahmadu Bello College, Zaria",D7,F9,ABS,ABS,ABS,F9,B3,ABS,A1,ABS,F9,F9,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,C5,ABS,F9,B2,B3,F9,ABS,Science
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,C6,C4,C4,ABS,F9,ABS,ABS,F9,ABS,Science
,"Ahmadu Bello College, Zaria",F9,D7,ABS,ABS,ABS,A1,E8,ABS,A1,ABS,A1,F9,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,C6,F9,F9,A1,ABS,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,F9,F9,A1,ABS,A1,ABS,ABS,A1,ABS,Commercial
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,A1,F9,A1,ABS,E8,ABS,ABS,B2,ABS,Arts
,"Borno College of Science, Maiduguri",F9,A1,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,F9,Commercial
,"Borno College of Science, Maiduguri",A1,B3,ABS,ABS,ABS,D7,D7,ABS,C4,ABS,B2,F9,Commercial
,"Borno College of Science, Maiduguri",A1,C4,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,C4,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,F9,C5,F9,ABS,A1,ABS,ABS,C5,ABS,Arts
,"Borno College of Science, Maiduguri",C6,A1,ABS,ABS,ABS,F9,C4,ABS,F9,ABS,C5,F9,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,B2,ABS,D7,B3,B3,D7,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,F9,F9,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,D7,A1,C6,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,F9,F9,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,C4,C4,C5,ABS,E8,ABS,ABS,F9,ABS,Commercial
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,A1,A1,B2,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,D7,C6,ABS,ABS,F9,ABS,ABS,E8,ABS,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,D7,A1,C5,ABS,A1,ABS,ABS,C6,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,A1,A1,F9,ABS,Science
,"Borno College of Science, Maiduguri",F9,C6,ABS,ABS,ABS,C6,F9,ABS,F9,ABS,A1,F9,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Science
,"Borno College of Science, Maiduguri",C5,A1,ABS,ABS,ABS,F9,F9,ABS,D7,ABS,A1,B3,Commercial
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,B2,F9,B3,ABS,ABS,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,E8,F9,E8,F9,ABS,Commercial
,"Borno College of Science, Maiduguri",A1,A1,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,A1,C5,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,C5,ABS,A1,F9,F9,F9,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,C4,F9,ABS,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,F9,F9,ABS,Commercial
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,F9,C5,A1,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,B2,E8,C5,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,C6,ABS,A1,A1,F9,F9,ABS,Commercial
,"Borno College of Science, Maiduguri",A1,D7,ABS,ABS,ABS,A1,A1,ABS,F9,ABS,F9,C4,Commercial
,"Borno College of Science, Maiduguri",A1,F9,ABS,ABS,ABS,A1,A1,ABS,ABS,ABS,A1,A1,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,D7,C4,F9,ABS,C6,ABS,ABS,F9,ABS,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,ABS,A1,F9,F9,ABS,Arts
,"Borno College of Science, Maiduguri",F9,B3,ABS,ABS,ABS,F9,E8,ABS,F9,ABS,A1,F9,Commercial
,"Borno College of Science, Maiduguri",C4,A1,ABS,ABS,ABS,F9,C4,ABS,F9,ABS,F9,F9,Commercial
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,B3,F9,A1,ABS,B2,ABS,ABS,A1,ABS,Science
,"Borno College of Science, Maiduguri",F9,C5,ABS,ABS,ABS,C5,A1,ABS,F9,ABS,E8,F9,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,C5,ABS,F9,C4,D7,A1,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,C6,A1,F9,C5,ABS,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,A1,F9,A1,ABS,B3,ABS,ABS,F9,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,F9,D7,C4,ABS,Commercial
,"Borno College of Science, Maiduguri",B2,F9,ABS,ABS,ABS,F9,A1,ABS,B2,ABS,B2,F9,Commercial
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,D7,D7,C6,B3,ABS,Commercial
,"Borno College of Science, Maiduguri",B2,D7,ABS,ABS,ABS,A1,A1,ABS,A1,ABS,F9,B2,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,C6,D7,C4,ABS,Commercial
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,B3,A1,A1,ABS,Arts
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,D7,ABS,F9,B2,F9,A1,ABS,Science
,"Borno College of Science, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,D7,A1,B2,ABS,Commercial
,"Borno College of Science, Maiduguri",C6,A1,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,F9,F9,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,E8,A1,F9,ABS,C4,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",E8,F9,ABS,ABS,ABS,F9,A1,ABS,B2,ABS,C6,A1,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,F9,C5,ABS,F9,ABS,ABS,B2,ABS,Arts
,"Sardauna Memorial College, Kaduna",F9,E8,ABS,ABS,ABS,A1,F9,ABS,D7,ABS,B3,F9,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,C6,C6,C5,ABS,Arts
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,F9,C5,ABS,A1,ABS,A1,F9,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,C5,C6,C6,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,B2,ABS,A1,F9,F9,A1,ABS,Science
,"Sardauna Memorial College, Kaduna",C5,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,B3,C5,Commercial
,"Sardauna Memorial College, Kaduna",D7,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,F9,F9,Commercial
,"Sardauna Memorial College, Kaduna",A1,A1,ABS,ABS,ABS,B3,A1,ABS,F9,ABS,D7,F9,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,B2,F9,D7,C5,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,ABS,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",A1,E8,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,F9,A1,Science
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,A1,B3,ABS,A1,ABS,D7,F9,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,B3,A1,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,F9,B2,ABS,A1,ABS,A1,F9,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,D7,C6,A1,E8,ABS,Science
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,E8,F9,ABS,A1,ABS,A1,C5,Science
,"Sardauna Memorial College, Kaduna",A1,A1,ABS,ABS,ABS,F9,B3,ABS,F9,ABS,F9,F9,Science
,"Sardauna Memorial College, Kaduna",E8,F9,ABS,ABS,ABS,A1,B3,ABS,B2,ABS,A1,F9,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,C5,F9,D7,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,E8,D7,B3,ABS,C5,ABS,ABS,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,C5,F9,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,E8,D7,F9,ABS,D7,ABS,ABS,F9,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,C6,A1,A1,ABS,D7,ABS,ABS,F9,ABS,Arts
,"Sardauna Memorial College, Kaduna",A1,F9,ABS,ABS,ABS,E8,F9,ABS,F9,ABS,B3,F9,Science
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,C6,F9,ABS,A1,ABS,F9,D7,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,D7,C6,F9,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,F9,B3,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,C4,A1,ABS,Arts
,"Sardauna Memorial College, Kaduna",A1,E8,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,A1,F9,Commercial
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,C5,F9,ABS,F9,ABS,A1,B3,Arts
,"Sardauna Memorial College, Kaduna",E8,F9,ABS,ABS,ABS,E8,F9,ABS,F9,ABS,D7,A1,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,F9,B3,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,C5,ABS,B2,A1,C5,A1,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,B2,C4,E8,ABS,A1,ABS,ABS,A1,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,C5,F9,ABS,C5,ABS,ABS,A1,ABS,Science
,"Sardauna Memorial College, Kaduna",B3,C5,ABS,ABS,ABS,F9,E8,ABS,A1,ABS,F9,A1,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,A1,C5,ABS,B2,ABS,ABS,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",C4,D7,ABS,ABS,ABS,F9,A1,ABS,C5,ABS,B3,F9,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,A1,B3,F9,ABS,Arts
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,A1,E8,ABS,F9,ABS,B2,F9,Commercial
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,D7,B3,ABS,C4,ABS,F9,F9,Commercial
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,F9,E8,ABS,F9,ABS,A1,A1,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,F9,A1,ABS,F9,ABS,ABS,C4,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,C5,ABS,B2,A1,E8,A1,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,F9,B2,A1,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,A1,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,B3,ABS,F9,B2,A1,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,C4,F9,C4,ABS,F9,ABS,ABS,A1,ABS,Science
,"Sardauna Memorial College, Kaduna",A1,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,E8,B2,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,B2,A1,E8,C6,ABS,Arts
,"Sardauna Memorial College, Kaduna",C4,C4,ABS,ABS,ABS,C5,F9,ABS,F9,ABS,F9,B2,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,B2,B3,A1,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",F9,C5,ABS,ABS,ABS,C5,D7,ABS,F9,ABS,C6,F9,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,D7,F9,A1,ABS,E8,ABS,ABS,F9,ABS,Arts
,"Sardauna Memorial College, Kaduna",A1,F9,ABS,ABS,ABS,D7,C6,ABS,A1,ABS,C5,F9,Arts
,"Sardauna Memorial College, Kaduna",A1,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,F9,F9,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,B2,F9,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",A1,F9,ABS,ABS,ABS,C4,F9,ABS,F9,ABS,F9,B2,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,C5,ABS,C4,F9,F9,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,A1,B2,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,F9,A1,ABS,C6,ABS,ABS,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,A1,C4,ABS,A1,ABS,ABS,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,A1,F9,ABS,C6,ABS,ABS,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,F9,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,F9,A1,Commercial
,"Sardauna Memorial College, Kaduna",C5,A1,ABS,ABS,ABS,E8,A1,ABS,A1,ABS,A1,B3,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,B3,A1,A1,ABS,C5,ABS,ABS,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,E8,C6,ABS,C5,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,D7,B3,ABS,F9,ABS,ABS,C6,ABS,Commercial
,"Sardauna Memorial College, Kaduna",A1,F9,ABS,ABS,ABS,F9,F9,ABS,B2,ABS,C4,A1,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,C5,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,F9,B2,ABS,B2,ABS,ABS,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,C5,ABS,F9,F9,F9,D7,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,B2,A1,C4,ABS,F9,ABS,ABS,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,B2,F9,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,E8,F9,A1,B3,ABS,Commercial
,"Sardauna Memorial College, Kaduna",C4,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,C4,A1,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,A1,A1,A1,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,D7,F9,ABS,E8,ABS,ABS,A1,ABS,Science
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,F9,C4,ABS,F9,ABS,E8,D7,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,C4,F9,C4,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,B2,A1,ABS,C4,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,E8,F9,A1,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,F9,C6,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,E8,F9,F9,ABS,C5,ABS,ABS,C6,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,E8,F9,B2,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,A1,F9,D7,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,E8,B2,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,C6,F9,Arts
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,A1,E8,Commercial
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,A1,F9,ABS,B2,ABS,A1,B2,Science
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,C4,F9,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,A1,F9,ABS,D7,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,C6,ABS,A1,A1,F9,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,F9,F9,C4,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,E8,B2,ABS,F9,ABS,ABS,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,F9,A1,ABS,C4,ABS,ABS,C5,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,B3,A1,ABS,F9,ABS,ABS,C6,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,D7,F9,F9,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,F9,F9,ABS,A1,ABS,ABS,A1,ABS,Arts
,"Sardauna Memorial College, Kaduna",A1,B3,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,B2,A1,Arts
,"Sardauna Memorial College, Kaduna",B2,F9,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,F9,E8,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,C6,ABS,D7,A1,B3,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,C4,A1,C4,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,F9,A1,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,F9,F9,ABS,F9,ABS,ABS,A1,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,D7,C5,ABS,Arts
,"Sardauna Memorial College, Kaduna",F9,B2,ABS,ABS,ABS,D7,A1,ABS,F9,ABS,C6,A1,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,C6,E8,ABS,A1,ABS,ABS,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,A1,A1,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,A1,F9,ABS,C5,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",C6,F9,ABS,ABS,ABS,F9,E8,ABS,A1,ABS,F9,C4,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,E8,F9,F9,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,E8,C5,C5,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,A1,A1,C6,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,B3,A1,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,F9,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",A1,C6,ABS,ABS,ABS,F9,A1,ABS,B3,ABS,D7,A1,Science
,"Sardauna Memorial College, Kaduna",B3,B3,ABS,ABS,ABS,E8,E8,ABS,F9,ABS,F9,A1,Arts
,"Sardauna Memorial College, Kaduna",A1,B3,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,A1,F9,Arts
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,A1,A1,ABS,F9,ABS,C4,B3,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,D7,ABS,A1,F9,B3,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,D7,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,F9,F9,D7,ABS,Science
,"Sardauna Memorial College, Kaduna",C5,F9,ABS,ABS,ABS,F9,D7,ABS,F9,ABS,B2,C5,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,F9,F9,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",A1,B2,ABS,ABS,ABS,C5,F9,ABS,A1,ABS,F9,F9,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,C4,A1,A1,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,F9,F9,Commercial
